[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+'],
 ['c_000000000012', 'polyA_site_03556_-_readcount_5', 'ORF_000568', '-'],
 ['c_000000000012', 'polyA_site_03557_-_readcount_2', 'ORF_000571', '-'],
 ['c_000000000012', 'polyA_site_03558_-_readcount_2', 'ORF_000571-b', '-'],
 ['c_000000000012', 'polyA_site_03559_-_readcount_21', 'ORF_000576', '-'],
 ['c_000000000012', 'polyA_site_03560_-_readcount_28', 'ORF_000576-b', '-'],
 ['c_000000000012', 'polyA_site_03562_-_readcount_2', 'ORF_000590', '-'],
 ['c_000000000012', 'polyA_site_03563_-_readcount_11', 'ORF_000596', '-'],
 ['c_000000000012', 'polyA_site_03565_-_readcount_62', 'ORF_000598', '-'],
 ['c_000000000012', 'polyA_site_03566_-_readcount_1', 'ORF_000598', '-'],
 ['c_000000000012', 'polyA_site_03567_-_readcount_1', 'ORF_000602', '-'],
 ['c_000000000012', 'polyA_site_03568_-_readcount_1', 'ORF_000602', '-'],
 ['c_000000000012', 'polyA_site_03572_-_readcount_1', 'ORF_000609', '-'],
 ['c_000000000012', 'polyA_site_03573_-_readcount_6', 'ORF_000612', '-'],
 ['c_000000000012', 'polyA_site_03574_-_readcount_4', 'ORF_000615', '-'],
 ['c_000000000012', 'polyA_site_03575_-_readcount_58', 'ORF_000618', '-'],
 ['c_000000000012', 'polyA_site_03576_-_readcount_2', 'ORF_000618', '-'],
 ['c_000000000012', 'polyA_site_03578_-_readcount_1', 'ORF_000622', '-'],
 ['c_000000000012', 'polyA_site_03579_-_readcount_1', 'ORF_000625', '-'],
 ['c_000000000012', 'polyA_site_03580_-_readcount_10', 'ORF_000625', '-'],
 ['c_000000000012', 'polyA_site_03581_-_readcount_2', 'ORF_000630', '-'],
 ['c_000000000012', 'polyA_site_03582_-_readcount_1', 'ORF_000631', '-'],
 ['c_000000000012', 'polyA_site_03585_-_readcount_1', 'ORF_000637', '-'],
 ['c_000000000012', 'polyA_site_03586_-_readcount_40', 'ORF_000643', '-'],
 ['c_000000000012', 'polyA_site_03587_-_readcount_11', 'ORF_000645', '-'],
 ['c_000000000012', 'polyA_site_03588_-_readcount_1', 'ORF_000646', '-'],
 ['c_000000000012', 'polyA_site_03590_-_readcount_4', 'ORF_000649', '-'],
 ['c_000000000012', 'polyA_site_03591_-_readcount_3', 'ORF_000651', '-'],
 ['c_000000000012', 'polyA_site_03593_-_readcount_2', 'ORF_000656', '-'],
 ['c_000000000012', 'polyA_site_03597_-_readcount_1', 'ORF_000663', '-'],
 ['c_000000000012', 'polyA_site_03598_-_readcount_1', 'ORF_000663', '-'],
 ['c_000000000012', 'polyA_site_03600_-_readcount_10', 'ORF_000669', '-'],
 ['c_000000000012', 'polyA_site_03604_-_readcount_2', 'ORF_000672', '-'],
 ['c_000000000012', 'polyA_site_03605_-_readcount_4', 'ORF_000673', '-'],
 ['c_000000000012', 'polyA_site_03606_-_readcount_3', 'ORF_000675', '-'],
 ['c_000000000012', 'polyA_site_03607_-_readcount_1', 'ORF_000679', '-'],
 ['c_000000000012', 'polyA_site_03608_-_readcount_34', 'ORF_000683', '-'],
 ['c_000000000012', 'polyA_site_03610_-_readcount_2', 'ORF_000684', '-'],
 ['c_000000000012', 'polyA_site_03611_-_readcount_43', 'ORF_000686', '-'],
 ['c_000000000012', 'polyA_site_03612_-_readcount_1', 'ORF_000692', '-'],
 ['c_000000000012', 'polyA_site_03613_-_readcount_1', 'ORF_000696', '-'],
 ['c_000000000012', 'polyA_site_03614_-_readcount_20', 'ORF_000701', '-'],
 ['c_000000000012', 'polyA_site_03615_-_readcount_2', 'ORF_000701', '-'],
 ['c_000000000012', 'polyA_site_03616_-_readcount_1', 'ORF_000703', '-'],
 ['c_000000000012', 'polyA_site_03617_-_readcount_2', 'ORF_000710', '-'],
 ['c_000000000012', 'polyA_site_03618_-_readcount_1', 'ORF_000712', '-'],
 ['c_000000000012', 'polyA_site_03619_-_readcount_43', 'ORF_000713', '-'],
 ['c_000000000012', 'polyA_site_03620_-_readcount_46', 'ORF_000715', '-'],
 ['c_000000000012', 'polyA_site_03621_-_readcount_1', 'ORF_000715', '-'],
 ['c_000000000012', 'polyA_site_03623_-_readcount_3', 'ORF_000723', '-'],
 ['c_000000000012', 'polyA_site_03624_-_readcount_1', 'ORF_000724', '-'],
 ['c_000000000012', 'polyA_site_03625_-_readcount_1', 'ORF_000724-b', '-'],
 ['c_000000000012', 'polyA_site_03627_-_readcount_15', 'ORF_000726', '-'],
 ['c_000000000012', 'polyA_site_03628_-_readcount_1', 'ORF_000726', '-'],
 ['c_000000000012', 'polyA_site_03629_-_readcount_17', 'ORF_000726', '-'],
 ['c_000000000012', 'polyA_site_03630_-_readcount_1', 'ORF_000726', '-'],
 ['c_000000000012', 'polyA_site_03632_-_readcount_3', 'ORF_000732', '-'],
 ['c_000000000012', 'polyA_site_03634_-_readcount_29', 'ORF_000741', '-'],
 ['c_000000000012', 'polyA_site_03635_-_readcount_1', 'ORF_000741', '-'],
 ['c_000000000012', 'polyA_site_03637_-_readcount_1', 'ORF_000750', '-'],
 ['c_000000000012', 'polyA_site_03638_-_readcount_85', 'ORF_000752', '-'],
 ['c_000000000012', 'polyA_site_03639_-_readcount_2', 'ORF_000753', '-'],
 ['c_000000000012', 'polyA_site_03640_-_readcount_2', 'ORF_000753', '-'],
 ['c_000000000012', 'polyA_site_03641_-_readcount_7', 'ORF_000756', '-'],
 ['c_000000000012', 'polyA_site_03643_-_readcount_25', 'ORF_000761', '-'],
 ['c_000000000012', 'polyA_site_03644_-_readcount_4', 'ORF_000766', '-'],
 ['c_000000000012', 'polyA_site_03645_-_readcount_1', 'ORF_000768', '-'],
 ['c_000000000012', 'polyA_site_03646_-_readcount_2', 'ORF_000771', '-'],
 ['c_000000000012', 'polyA_site_03647_-_readcount_84', 'ORF_000774-alt', '-'],
 ['c_000000000012', 'polyA_site_03649_-_readcount_1', 'ORF_000779', '-'],
 ['c_000000000012', 'polyA_site_03650_-_readcount_26', 'ORF_000780', '-'],
 ['c_000000000012', 'polyA_site_03651_-_readcount_1', 'ORF_000784', '-'],
 ['c_000000000012', 'polyA_site_03652_-_readcount_4', 'ORF_000786', '-'],
 ['c_000000000012', 'polyA_site_03654_-_readcount_2', 'ORF_000788', '-'],
 ['c_000000000012', 'polyA_site_03655_-_readcount_2', 'ORF_000793', '-'],
 ['c_000000000012', 'polyA_site_03657_-_readcount_7', 'ORF_000798', '-'],
 ['c_000000000012', 'polyA_site_03660_-_readcount_1', 'ORF_000800', '-'],
 ['c_000000000012', 'polyA_site_03661_-_readcount_1', 'ORF_000804', '-'],
 ['c_000000000012', 'polyA_site_03662_-_readcount_2', 'ORF_000804', '-'],
 ['c_000000000012', 'polyA_site_03663_-_readcount_23', 'ORF_000803', '-'],
 ['c_000000000012', 'polyA_site_03664_-_readcount_45', 'ORF_000807', '-'],
 ['c_000000000012', 'polyA_site_03665_-_readcount_5', 'ORF_000807', '-'],
 ['c_000000000012', 'polyA_site_03666_-_readcount_1', 'ORF_000807', '-'],
 ['c_000000000012', 'polyA_site_03667_-_readcount_1', 'ORF_000807', '-'],
 ['c_000000000012', 'polyA_site_03668_-_readcount_1', 'ORF_000807', '-'],
 ['c_000000000012', 'polyA_site_03669_-_readcount_134', 'ORF_000808', '-'],
 ['c_000000000012', 'polyA_site_03670_-_readcount_137', 'ORF_000808', '-'],
 ['c_000000000012', 'polyA_site_03671_-_readcount_1', 'ORF_000808', '-'],
 ['c_000000000012', 'polyA_site_03672_-_readcount_9', 'ORF_000811', '-'],
 ['c_000000000012', 'polyA_site_03673_-_readcount_9', 'ORF_000814', '-'],
 ['c_000000000012', 'polyA_site_03674_-_readcount_5', 'ORF_000815', '-'],
 ['c_000000000012', 'polyA_site_03675_-_readcount_1', 'ORF_000815', '-'],
 ['c_000000000012', 'polyA_site_03677_-_readcount_178', 'ORF_000821', '-'],
 ['c_000000000012', 'polyA_site_03678_-_readcount_5', 'ORF_000821', '-'],
 ['c_000000000012', 'polyA_site_03679_-_readcount_17', 'ORF_000821', '-'],
 ['c_000000000012', 'polyA_site_03680_-_readcount_10', 'ORF_000823', '-'],
 ['c_000000000012', 'polyA_site_03682_-_readcount_4', 'ORF_000826', '-'],
 ['c_000000000012', 'polyA_site_03684_-_readcount_2', 'ORF_000830', '-'],
 ['c_000000000012', 'polyA_site_03685_-_readcount_5', 'ORF_000833', '-'],
 ['c_000000000012', 'polyA_site_03686_-_readcount_4', 'ORF_000833', '-'],
 ['c_000000000012', 'polyA_site_03688_-_readcount_2', 'ORF_000836', '-'],
 ['c_000000000012', 'polyA_site_03689_-_readcount_1', 'ORF_000837-b', '-'],
 ['c_000000000012', 'polyA_site_03690_-_readcount_3', 'ORF_000838', '-'],
 ['c_000000000012', 'polyA_site_03691_-_readcount_2', 'ORF_000839', '-'],
 ['c_000000000012', 'polyA_site_03692_-_readcount_3', 'ORF_000841', '-'],
 ['c_000000000012', 'polyA_site_03693_-_readcount_6', 'ORF_000844', '-'],
 ['c_000000000012', 'polyA_site_03694_-_readcount_1', 'ORF_000845', '-'],
 ['c_000000000012', 'polyA_site_03695_-_readcount_1', 'ORF_000845', '-'],
 ['c_000000000012', 'polyA_site_03696_-_readcount_1', 'ORF_000850', '-'],
 ['c_000000000012', 'polyA_site_03697_-_readcount_1', 'ORF_000851', '-'],
 ['c_000000000012', 'polyA_site_03698_-_readcount_7', 'ORF_000851', '-'],
 ['c_000000000012', 'polyA_site_03700_-_readcount_2', 'ORF_000854', '-'],
 ['c_000000000012', 'polyA_site_03702_-_readcount_2', 'ORF_000858', '-'],
 ['c_000000000012', 'polyA_site_03703_-_readcount_1', 'ORF_000864', '-'],
 ['c_000000000012', 'polyA_site_03704_-_readcount_1', 'ORF_000864', '-'],
 ['c_000000000012', 'polyA_site_03705_-_readcount_3', 'ORF_000865', '-'],
 ['c_000000000012', 'polyA_site_03706_-_readcount_128', 'ORF_000867', '-'],
 ['c_000000000012', 'polyA_site_03707_-_readcount_4', 'ORF_000868', '-'],
 ['c_000000000012', 'polyA_site_03708_-_readcount_1', 'ORF_000873-b', '-'],
 ['c_000000000012', 'polyA_site_03709_-_readcount_5', 'ORF_000876', '-'],
 ['c_000000000012', 'polyA_site_03710_-_readcount_10', 'ORF_000878', '-'],
 ['c_000000000012', 'polyA_site_03713_-_readcount_1', 'ORF_000889', '-'],
 ['c_000000000012', 'polyA_site_03714_-_readcount_2', 'ORF_000890', '-'],
 ['c_000000000012', 'polyA_site_03715_-_readcount_261', 'ORF_000891', '-'],
 ['c_000000000012', 'polyA_site_03716_-_readcount_1', 'ORF_000892', '-'],
 ['c_000000000012', 'polyA_site_03717_-_readcount_25', 'ORF_000897', '-'],
 ['c_000000000012', 'polyA_site_03718_-_readcount_16', 'ORF_000898', '-'],
 ['c_000000000012', 'polyA_site_03719_-_readcount_5', 'ORF_000904', '-'],
 ['c_000000000012', 'polyA_site_03721_-_readcount_46', 'ORF_000916', '-'],
 ['c_000000000012', 'polyA_site_03722_-_readcount_4', 'ORF_000916', '-'],
 ['c_000000000012', 'polyA_site_03723_-_readcount_2', 'ORF_000917', '-'],
 ['c_000000000012', 'polyA_site_03724_-_readcount_4', 'ORF_000919', '-'],
 ['c_000000000012', 'polyA_site_03725_-_readcount_1', 'ORF_000919', '-'],
 ['c_000000000012', 'polyA_site_03726_-_readcount_3', 'ORF_000920', '-'],
 ['c_000000000012', 'polyA_site_03727_-_readcount_14', 'ORF_000923', '-'],
 ['c_000000000012', 'polyA_site_03728_-_readcount_4', 'ORF_000924-b', '-'],
 ['c_000000000012', 'polyA_site_03729_-_readcount_27', 'ORF_000931', '-'],
 ['c_000000000012', 'polyA_site_03730_-_readcount_1', 'ORF_000931', '-'],
 ['c_000000000012', 'polyA_site_03731_-_readcount_1', 'ORF_000934', '-'],
 ['c_000000000012', 'polyA_site_03732_-_readcount_2', 'ORF_000943', '-'],
 ['c_000000000012', 'polyA_site_03733_-_readcount_9', 'ORF_000945', '-'],
 ['c_000000000012', 'polyA_site_03734_-_readcount_1', 'ORF_000945', '-'],
 ['c_000000000012', 'polyA_site_03735_-_readcount_65', 'ORF_000948', '-'],
 ['c_000000000012', 'polyA_site_03736_-_readcount_9', 'ORF_000951', '-'],
 ['c_000000000012', 'polyA_site_03737_-_readcount_2', 'ORF_000952', '-'],
 ['c_000000000012', 'polyA_site_03738_-_readcount_4', 'ORF_000953', '-'],
 ['c_000000000012', 'polyA_site_03740_-_readcount_1', 'ORF_000958', '-'],
 ['c_000000000012', 'polyA_site_03742_-_readcount_12', 'ORF_000965', '-'],
 ['c_000000000006', 'polyA_site_03745_-_readcount_1', 'ORF_000972', '-'],
 ['c_000000000006', 'polyA_site_03746_-_readcount_1', 'ORF_000973', '-'],
 ['c_000000000006', 'polyA_site_03747_-_readcount_1', 'ORF_000974', '-'],
 ['c_000000000006', 'polyA_site_03748_-_readcount_1', 'ORF_000974', '-'],
 ['c_000000000006', 'polyA_site_03749_-_readcount_4', 'ORF_000975', '-'],
 ['c_000000000006', 'polyA_site_03751_-_readcount_5', 'ORF_000983', '-'],
 ['c_000000000006', 'polyA_site_03753_-_readcount_10', 'ORF_000986', '-'],
 ['c_000000000006', 'polyA_site_03756_-_readcount_6', 'ORF_001004', '-'],
 ['c_000000000006', 'polyA_site_03757_-_readcount_1', 'ORF_001010', '-'],
 ['c_000000000006', 'polyA_site_03758_-_readcount_1', 'ORF_001014', '-'],
 ['c_000000000006', 'polyA_site_03759_-_readcount_10', 'ORF_001016', '-'],
 ['c_000000000006', 'polyA_site_03760_-_readcount_6', 'ORF_001017', '-'],
 ['c_000000000006', 'polyA_site_03761_-_readcount_8', 'ORF_001021', '-'],
 ['c_000000000006', 'polyA_site_03763_-_readcount_254', 'ORF_001025', '-'],
 ['c_000000000006', 'polyA_site_03764_-_readcount_1', 'ORF_001025', '-'],
 ['c_000000000006', 'polyA_site_03771_-_readcount_1', 'ORF_001044', '-'],
 ['c_000000000006', 'polyA_site_03772_-_readcount_2', 'ORF_001045', '-'],
 ['c_000000000006', 'polyA_site_03774_-_readcount_4', 'ORF_001049-b', '-'],
 ['c_000000000006', 'polyA_site_03775_-_readcount_1', 'ORF_001054', '-'],
 ['c_000000000006', 'polyA_site_03776_-_readcount_4', 'ORF_001056', '-'],
 ['c_000000000006', 'polyA_site_03778_-_readcount_6', 'ORF_001059', '-'],
 ['c_000000000006', 'polyA_site_03780_-_readcount_13', 'ORF_001065', '-'],
 ['c_000000000006', 'polyA_site_03781_-_readcount_1', 'ORF_001066', '-'],
 ['c_000000000006', 'polyA_site_03783_-_readcount_1', 'ORF_001067', '-'],
 ['c_000000000006', 'polyA_site_03784_-_readcount_1', 'ORF_001067', '-'],
 ['c_000000000006', 'polyA_site_03792_-_readcount_5', 'ORF_001070', '-'],
 ['c_000000000006', 'polyA_site_03793_-_readcount_36', 'ORF_001071', '-'],
 ['c_000000000006', 'polyA_site_03794_-_readcount_2', 'ORF_001071', '-'],
 ['c_000000000006', 'polyA_site_03795_-_readcount_1', 'ORF_001071', '-'],
 ['c_000000000006', 'polyA_site_03798_-_readcount_11', 'ORF_001073', '-'],
 ['c_000000000006', 'polyA_site_03800_-_readcount_2', 'ORF_001076', '-'],
 ['c_000000000006', 'polyA_site_03803_-_readcount_1', 'ORF_001080', '-'],
 ['c_000000000006', 'polyA_site_03805_-_readcount_4', 'ORF_001087', '-'],
 ['c_000000000006', 'polyA_site_03806_-_readcount_23', 'ORF_001087', '-'],
 ['c_000000000006', 'polyA_site_03807_-_readcount_53', 'ORF_001087', '-'],
 ['c_000000000006', 'polyA_site_03808_-_readcount_1', 'ORF_001087', '-'],
 ['c_000000000006', 'polyA_site_03809_-_readcount_2', 'ORF_001090', '-'],
 ['c_000000000006', 'polyA_site_03810_-_readcount_59', 'ORF_001092', '-'],
 ['c_000000000006', 'polyA_site_03811_-_readcount_45', 'ORF_001094', '-'],
 ['c_000000000006', 'polyA_site_03812_-_readcount_82', 'ORF_001095', '-'],
 ['c_000000000006', 'polyA_site_03813_-_readcount_15', 'ORF_001095', '-'],
 ['c_000000000006', 'polyA_site_03814_-_readcount_1', 'ORF_001101-a', '-'],
 ['c_000000000006', 'polyA_site_03815_-_readcount_1', 'ORF_001101-a', '-'],
 ['c_000000000006', 'polyA_site_03816_-_readcount_1', 'ORF_001102', '-'],
 ['c_000000000006', 'polyA_site_03818_-_readcount_3', 'ORF_001104', '-'],
 ['c_000000000006', 'polyA_site_03820_-_readcount_5', 'ORF_001109', '-'],
 ['c_000000000006', 'polyA_site_03821_-_readcount_1', 'ORF_001116', '-'],
 ['c_000000000006', 'polyA_site_03823_-_readcount_32', 'ORF_001120', '-'],
 ['c_000000000006', 'polyA_site_03825_-_readcount_4', 'ORF_001126', '-'],
 ['c_000000000006', 'polyA_site_03826_-_readcount_3', 'ORF_001131-b', '-'],
 ['c_000000000006', 'polyA_site_03827_-_readcount_2', 'ORF_001131-b', '-'],
 ['c_000000000006', 'polyA_site_03828_-_readcount_2', 'ORF_001131-b', '-'],
 ['c_000000000006', 'polyA_site_03829_-_readcount_16', 'ORF_001131-b', '-'],
 ['c_000000000006', 'polyA_site_03830_-_readcount_2', 'ORF_001138', '-'],
 ['c_000000000006', 'polyA_site_03831_-_readcount_17', 'ORF_001142', '-'],
 ['c_000000000006', 'polyA_site_03832_-_readcount_1', 'ORF_001142', '-'],
 ['c_000000000006', 'polyA_site_03833_-_readcount_6', 'ORF_001143', '-'],
 ['c_000000000006', 'polyA_site_03835_-_readcount_6', 'ORF_001148', '-'],
 ['c_000000000006', 'polyA_site_03836_-_readcount_2', 'ORF_001151', '-'],
 ['c_000000000006', 'polyA_site_03837_-_readcount_160', 'ORF_001151', '-'],
 ['c_000000000006', 'polyA_site_03839_-_readcount_77', 'ORF_001153', '-'],
 ['c_000000000006', 'polyA_site_03840_-_readcount_3', 'ORF_001154', '-'],
 ['c_000000000006', 'polyA_site_03841_-_readcount_6', 'ORF_001156', '-'],
 ['c_000000000006', 'polyA_site_03842_-_readcount_5', 'ORF_001157', '-'],
 ['c_000000000006', 'polyA_site_03843_-_readcount_3', 'ORF_001159', '-'],
 ['c_000000000006', 'polyA_site_03845_-_readcount_1', 'ORF_001171-b', '-'],
 ['c_000000000006', 'polyA_site_03846_-_readcount_2', 'ORF_001173', '-'],
 ['c_000000000006', 'polyA_site_03848_-_readcount_1', 'ORF_001180', '-'],
 ['c_000000000006', 'polyA_site_03850_-_readcount_207', 'ORF_001185', '-'],
 ['c_000000000006', 'polyA_site_03851_-_readcount_1', 'ORF_001185', '-'],
 ['c_000000000006', 'polyA_site_03852_-_readcount_21', 'ORF_001188', '-'],
 ['c_000000000006', 'polyA_site_03853_-_readcount_5', 'ORF_001189', '-'],
 ['c_000000000006', 'polyA_site_03854_-_readcount_16', 'ORF_001190-a', '-'],
 ['c_000000000006', 'polyA_site_03856_-_readcount_3', 'ORF_001191', '-'],
 ['c_000000000006', 'polyA_site_03857_-_readcount_64', 'ORF_001194', '-'],
 ['c_000000000006', 'polyA_site_03858_-_readcount_6', 'ORF_001195', '-'],
 ['c_000000000006', 'polyA_site_03859_-_readcount_17', 'ORF_001196', '-'],
 ['c_000000000006', 'polyA_site_03862_-_readcount_5', 'ORF_001200', '-'],
 ['c_000000000006', 'polyA_site_03864_-_readcount_3', 'ORF_001208', '-'],
 ['c_000000000006', 'polyA_site_03865_-_readcount_2', 'ORF_001209', '-'],
 ['c_000000000006', 'polyA_site_03866_-_readcount_8', 'ORF_001215', '-'],
 ['c_000000000006', 'polyA_site_03867_-_readcount_246', 'ORF_001215', '-'],
 ['c_000000000006', 'polyA_site_03868_-_readcount_1', 'ORF_001215', '-'],
 ['c_000000000006', 'polyA_site_03869_-_readcount_34', 'ORF_001217-b', '-'],
 ['c_000000000006', 'polyA_site_03872_-_readcount_2', 'ORF_001220', '-'],
 ['c_000000000006', 'polyA_site_03873_-_readcount_8', 'ORF_001221', '-'],
 ['c_000000000006', 'polyA_site_03874_-_readcount_1', 'ORF_001231', '-'],
 ['c_000000000006', 'polyA_site_03875_-_readcount_1', 'ORF_001235', '-'],
 ['c_000000000006', 'polyA_site_03877_-_readcount_1', 'ORF_001239', '-'],
 ['c_000000000006', 'polyA_site_03878_-_readcount_1', 'ORF_001239', '-'],
 ['c_000000000006', 'polyA_site_03880_-_readcount_2', 'ORF_001241', '-'],
 ['c_000000000006', 'polyA_site_03881_-_readcount_2', 'ORF_001241', '-'],
 ['c_000000000006', 'polyA_site_03882_-_readcount_10', 'ORF_001243', '-'],
 ['c_000000000006', 'polyA_site_03884_-_readcount_377', 'ORF_001246', '-'],
 ['c_000000000006', 'polyA_site_03885_-_readcount_7', 'ORF_001246', '-'],
 ['c_000000000006', 'polyA_site_03886_-_readcount_3', 'ORF_001246', '-'],
 ['c_000000000006', 'polyA_site_03888_-_readcount_5', 'ORF_001250', '-'],
 ['c_000000000006', 'polyA_site_03889_-_readcount_8', 'ORF_001250', '-'],
 ['c_000000000006', 'polyA_site_03890_-_readcount_6', 'ORF_001251', '-'],
 ['c_000000000006', 'polyA_site_03891_-_readcount_86', 'ORF_001253', '-'],
 ['c_000000000006', 'polyA_site_03892_-_readcount_3', 'ORF_001253', '-'],
 ['c_000000000006', 'polyA_site_03893_-_readcount_1', 'ORF_001253', '-'],
 ['c_000000000006', 'polyA_site_03894_-_readcount_4', 'ORF_001254', '-'],
 ['c_000000000006', 'polyA_site_03895_-_readcount_7', 'ORF_001258', '-'],
 ['c_000000000006', 'polyA_site_03896_-_readcount_1', 'ORF_001260', '-'],
 ['c_000000000006', 'polyA_site_03897_-_readcount_1', 'ORF_001267', '-'],
 ['c_000000000006', 'polyA_site_03898_-_readcount_1', 'ORF_001269', '-'],
 ['c_000000000006', 'polyA_site_03900_-_readcount_117', 'ORF_001275', '-'],
 ['c_000000000006', 'polyA_site_03901_-_readcount_4', 'ORF_001275', '-'],
 ['c_000000000006', 'polyA_site_03902_-_readcount_1', 'ORF_001277', '-'],
 ['c_000000000006', 'polyA_site_03904_-_readcount_20', 'ORF_001285', '-'],
 ['c_000000000006', 'polyA_site_03906_-_readcount_2', 'ORF_001292', '-'],
 ['c_000000000006', 'polyA_site_03907_-_readcount_3', 'ORF_001293', '-'],
 ['c_000000000006', 'polyA_site_03908_-_readcount_3', 'ORF_001293', '-'],
 ['c_000000000006', 'polyA_site_03909_-_readcount_2', 'ORF_001295', '-'],
 ['c_000000000006', 'polyA_site_03910_-_readcount_28', 'ORF_001297', '-'],
 ['c_000000000006', 'polyA_site_03911_-_readcount_2', 'ORF_001303-c', '-'],
 ['c_000000000006', 'polyA_site_03912_-_readcount_1', 'ORF_001309', '-'],
 ['c_000000000006', 'polyA_site_03913_-_readcount_11', 'ORF_001312', '-'],
 ['c_000000000006', 'polyA_site_03915_-_readcount_13', 'ORF_001317', '-'],
 ['c_000000000006', 'polyA_site_03916_-_readcount_8', 'ORF_001319', '-'],
 ['c_000000000006', 'polyA_site_03917_-_readcount_2', 'ORF_001322', '-'],
 ['c_000000000006', 'polyA_site_03918_-_readcount_25', 'ORF_001323', '-'],
 ['c_000000000006', 'polyA_site_03919_-_readcount_45', 'ORF_001323', '-'],
 ['c_000000000006', 'polyA_site_03920_-_readcount_1', 'ORF_001323', '-'],
 ['c_000000000006', 'polyA_site_03922_-_readcount_32', 'ORF_001328', '-'],
 ['c_000000000006', 'polyA_site_03923_-_readcount_1', 'ORF_001331', '-'],
 ['c_000000000006', 'polyA_site_03924_-_readcount_16', 'ORF_001333', '-'],
 ['c_000000000006', 'polyA_site_03925_-_readcount_23', 'ORF_001336', '-'],
 ['c_000000000006', 'polyA_site_03926_-_readcount_1', 'ORF_001336', '-'],
 ['c_000000000006', 'polyA_site_03927_-_readcount_1', 'ORF_001338', '-'],
 ['c_000000000006', 'polyA_site_03928_-_readcount_8', 'ORF_001342', '-'],
 ['c_000000000006', 'polyA_site_03929_-_readcount_3', 'ORF_001347', '-'],
 ['c_000000000006', 'polyA_site_03930_-_readcount_16', 'ORF_001347', '-'],
 ['c_000000000006', 'polyA_site_03931_-_readcount_1', 'ORF_001348', '-'],
