[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01932_+_readcount_1', 'ORF_003899', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01933_+_readcount_1', 'ORF_003907', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01935_+_readcount_3', 'ORF_003918', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01936_+_readcount_3', 'ORF_003920', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01938_+_readcount_102', 'ORF_003922', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01939_+_readcount_1', 'ORF_003923', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01940_+_readcount_3', 'ORF_003929', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01941_+_readcount_2', 'ORF_003929', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01942_+_readcount_5', 'ORF_003934', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01943_+_readcount_1', 'ORF_003935', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01944_+_readcount_31', 'ORF_003935', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01945_+_readcount_1', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01946_+_readcount_1', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01947_+_readcount_1', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01948_+_readcount_55', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01949_+_readcount_3', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01950_+_readcount_1', 'ORF_003937', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01951_+_readcount_3', 'ORF_003941', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01952_+_readcount_5', 'ORF_003942', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01953_+_readcount_53', 'ORF_003943', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01954_+_readcount_14', 'ORF_003944', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01955_+_readcount_16', 'ORF_003945', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01956_+_readcount_31', 'ORF_003948', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01957_+_readcount_3', 'ORF_003950', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01958_+_readcount_1', 'ORF_003950', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01959_+_readcount_3', 'ORF_003953', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01960_+_readcount_1', 'ORF_003954', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01961_+_readcount_29', 'ORF_003956', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01962_+_readcount_12', 'ORF_003958', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01963_+_readcount_1', 'ORF_003959', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01964_+_readcount_1', 'ORF_003961', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01965_+_readcount_17', 'ORF_003962', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01966_+_readcount_15', 'ORF_003962', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01967_+_readcount_1', 'ORF_003963', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01968_+_readcount_7', 'ORF_003965', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01970_+_readcount_10', 'ORF_003969', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01972_+_readcount_6', 'ORF_003971', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01973_+_readcount_1', 'ORF_003973', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01974_+_readcount_4', 'ORF_003973', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01975_+_readcount_2', 'ORF_003981', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01976_+_readcount_4', 'ORF_003980', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01977_+_readcount_2', 'ORF_003982', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01978_+_readcount_1', 'ORF_003987', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01979_+_readcount_2', 'ORF_003988', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01980_+_readcount_3', 'ORF_003989-b', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01982_+_readcount_16', 'ORF_003995', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01983_+_readcount_16', 'ORF_003996', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01984_+_readcount_2', 'ORF_003996', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01985_+_readcount_24', 'ORF_003998', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01986_+_readcount_2', 'ORF_004004', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01987_+_readcount_15', 'ORF_004006', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01988_+_readcount_26', 'ORF_004006', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01989_+_readcount_4', 'ORF_004006', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01990_+_readcount_1', 'ORF_004009', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01991_+_readcount_10', 'ORF_004011', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01992_+_readcount_3', 'ORF_004012', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01993_+_readcount_2', 'ORF_004016', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01994_+_readcount_6', 'ORF_004017', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01995_+_readcount_8', 'ORF_004018', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01996_+_readcount_5', 'ORF_004019', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01997_+_readcount_7', 'ORF_004025', '+', 'yes'],
 ['c_000000000015', 'polyA_site_01999_+_readcount_3', 'ORF_004028', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02001_+_readcount_1', 'ORF_004030', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02002_+_readcount_1', 'ORF_004031', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02003_+_readcount_12', 'ORF_004032', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02004_+_readcount_1', 'ORF_004032', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02005_+_readcount_2', 'ORF_004032-b', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02006_+_readcount_2', 'ORF_004036', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02008_+_readcount_3', 'ORF_004041', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02009_+_readcount_4', 'ORF_004042', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02010_+_readcount_97', 'ORF_004042', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02011_+_readcount_4', 'ORF_004042', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02012_+_readcount_3', 'ORF_004044', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02013_+_readcount_2', 'ORF_004053', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02014_+_readcount_17', 'ORF_004054', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02015_+_readcount_7', 'ORF_004055', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02016_+_readcount_1', 'ORF_004059', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02017_+_readcount_7', 'ORF_004063', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02018_+_readcount_3', 'ORF_004066', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02019_+_readcount_4', 'ORF_004072', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02020_+_readcount_3', 'ORF_004076', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02021_+_readcount_3', 'ORF_004081', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02022_+_readcount_11', 'ORF_004082', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02025_+_readcount_6', 'ORF_004088', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02026_+_readcount_14', 'ORF_004091-b', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02028_+_readcount_2', 'ORF_004093', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02029_+_readcount_60', 'ORF_004093', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02030_+_readcount_1', 'ORF_004094', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02031_+_readcount_6', 'ORF_004094', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02032_+_readcount_36', 'ORF_004095', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02034_+_readcount_3', 'ORF_004099', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02035_+_readcount_2', 'ORF_004100', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02036_+_readcount_3', 'ORF_004101', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02037_+_readcount_5', 'ORF_004102', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02038_+_readcount_1', 'ORF_004102', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02039_+_readcount_1', 'ORF_004103', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02041_+_readcount_5', 'ORF_004106', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02042_+_readcount_8', 'ORF_004110', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02043_+_readcount_4', 'ORF_004113', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02045_+_readcount_53', 'ORF_004115', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02046_+_readcount_3', 'ORF_004117', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02047_+_readcount_1', 'ORF_004117', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02049_+_readcount_1', 'ORF_004120', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02050_+_readcount_9', 'ORF_004124', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02051_+_readcount_7', 'ORF_004127', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02052_+_readcount_2', 'ORF_004129', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02053_+_readcount_4', 'ORF_004130', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02054_+_readcount_22', 'ORF_004131', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02055_+_readcount_1', 'ORF_004133-a', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02056_+_readcount_10', 'ORF_004133', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02059_+_readcount_1', 'ORF_004142', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02060_+_readcount_1', 'ORF_004142', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02061_+_readcount_16', 'ORF_004146', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02062_+_readcount_7', 'ORF_004148', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02063_+_readcount_5', 'FUN_003915', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02064_+_readcount_1', 'ORF_004149', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02066_+_readcount_14', 'ORF_004156', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02067_+_readcount_1', 'ORF_004157', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02069_+_readcount_2', 'ORF_004165', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02070_+_readcount_2', 'ORF_004175', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02072_+_readcount_73', 'ORF_004184', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02073_+_readcount_2', 'ORF_004184', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02074_+_readcount_6', 'ORF_004188', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02075_+_readcount_29', 'ORF_004190', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02076_+_readcount_20', 'ORF_004192', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02077_+_readcount_3', 'ORF_004193', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02078_+_readcount_3', 'ORF_004194', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02079_+_readcount_2', 'ORF_004197', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02082_+_readcount_2', 'ORF_004210', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02083_+_readcount_9', 'ORF_004213', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02084_+_readcount_2', 'ORF_004215', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02086_+_readcount_2', 'FUN_003999', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02088_+_readcount_2', 'ORF_004219-b', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02089_+_readcount_15', 'ORF_004223', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02090_+_readcount_4', 'ORF_004225', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02091_+_readcount_1', 'ORF_004226', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02092_+_readcount_4', 'ORF_004227', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02093_+_readcount_13', 'ORF_004228', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02094_+_readcount_7', 'ORF_004232', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02095_+_readcount_15', 'ORF_004233', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02098_+_readcount_3', 'ORF_004236', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02099_+_readcount_394', 'ORF_004238', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02100_+_readcount_6', 'ORF_004238', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02102_+_readcount_3', 'ORF_004242', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02103_+_readcount_5', 'ORF_004244', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02105_+_readcount_2', 'ORF_004253', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02109_+_readcount_1', 'FUN_004044', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02110_+_readcount_31', 'FUN_004044', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02111_+_readcount_5', 'ORF_004259', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02112_+_readcount_5', 'ORF_004260', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02114_+_readcount_1', 'ORF_004261', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02115_+_readcount_10', 'ORF_004263', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02116_+_readcount_1', 'ORF_004264-c', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02117_+_readcount_1', 'ORF_004267', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02118_+_readcount_1', 'ORF_004270', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02119_+_readcount_5', 'ORF_004270', '+', 'yes'],
 ['c_000000000015', 'polyA_site_02121_+_readcount_1', 'ORF_004274', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02122_+_readcount_1', 'ORF_004276', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02123_+_readcount_3', 'ORF_004278', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02125_+_readcount_1', 'ORF_004287', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02128_+_readcount_4', 'ORF_004292', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02130_+_readcount_5', 'ORF_004303', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02132_+_readcount_2', 'ORF_004306', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02133_+_readcount_11', 'ORF_004307', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02134_+_readcount_1', 'ORF_004308', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02136_+_readcount_35', 'ORF_004318-b', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02138_+_readcount_1', 'ORF_004326', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02139_+_readcount_2', 'ORF_004328', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02140_+_readcount_3', 'ORF_004330', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02141_+_readcount_3', 'ORF_004331', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02142_+_readcount_14', 'ORF_004335', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02143_+_readcount_73', 'ORF_004335', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02144_+_readcount_1', 'ORF_004336', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02145_+_readcount_31', 'ORF_004337', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02146_+_readcount_14', 'ORF_004340', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02147_+_readcount_1', 'ORF_004341', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02148_+_readcount_5', 'ORF_004342', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02150_+_readcount_1', 'ORF_004349', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02151_+_readcount_3', 'ORF_004351', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02152_+_readcount_2', 'ORF_004352', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02153_+_readcount_1', 'ORF_004353', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02154_+_readcount_9', 'ORF_004353', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02155_+_readcount_10', 'ORF_004353', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02156_+_readcount_10', 'ORF_004354', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02157_+_readcount_2', 'ORF_004355', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02158_+_readcount_1', 'ORF_004355', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02159_+_readcount_30', 'ORF_004361', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02160_+_readcount_2', 'ORF_004360', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02161_+_readcount_2', 'ORF_004362', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02162_+_readcount_3', 'ORF_004363', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02163_+_readcount_2', 'ORF_004364', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02164_+_readcount_8', 'ORF_004364', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02165_+_readcount_4', 'ORF_004369', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02166_+_readcount_1', 'ORF_004370', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02168_+_readcount_1', 'ORF_004374', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02169_+_readcount_6', 'ORF_004375', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02170_+_readcount_2', 'ORF_004375', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02171_+_readcount_4', 'ORF_004378', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02172_+_readcount_2', 'ORF_004379', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02173_+_readcount_9', 'ORF_004384', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02174_+_readcount_2', 'FUN_003338', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02175_+_readcount_29', 'FUN_003338', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02176_+_readcount_6', 'ORF_004386', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02177_+_readcount_25', 'ORF_004387', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02178_+_readcount_11', 'ORF_004388', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02179_+_readcount_5', 'ORF_004392', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02180_+_readcount_4', 'ORF_004392', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02181_+_readcount_2', 'ORF_004393', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02182_+_readcount_1', 'ORF_004394', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02183_+_readcount_40', 'ORF_004397', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02184_+_readcount_1', 'ORF_004401', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02185_+_readcount_1', 'ORF_004403', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02187_+_readcount_1', 'ORF_004407', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02188_+_readcount_69', 'ORF_004407', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02189_+_readcount_1', 'ORF_004411', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02190_+_readcount_4', 'ORF_004412', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02191_+_readcount_1', 'ORF_004412', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02192_+_readcount_2', 'ORF_004414', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02193_+_readcount_1', 'FUN_003376', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02194_+_readcount_1', 'ORF_004416', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02195_+_readcount_1', 'ORF_004417', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02196_+_readcount_2', 'ORF_004421', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02197_+_readcount_1', 'ORF_004423', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02198_+_readcount_5', 'ORF_004423', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02200_+_readcount_15', 'ORF_004427', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02201_+_readcount_2', 'ORF_004428', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02202_+_readcount_9', 'ORF_004434', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02203_+_readcount_1', 'ORF_004434', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02204_+_readcount_2', 'ORF_004435', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02205_+_readcount_12', 'ORF_004436', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02206_+_readcount_1', 'ORF_004439', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02207_+_readcount_5', 'ORF_004440', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02208_+_readcount_2', 'ORF_004449', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02210_+_readcount_46', 'ORF_004456', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02211_+_readcount_5', 'ORF_004459', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02212_+_readcount_1', 'ORF_004459', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02214_+_readcount_2', 'ORF_004464', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02215_+_readcount_10', 'ORF_004465', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02217_+_readcount_1', 'ORF_004469', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02218_+_readcount_8', 'ORF_004470', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02219_+_readcount_4', 'ORF_004480', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02220_+_readcount_4', 'ORF_004482', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02221_+_readcount_1', 'ORF_004483', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02222_+_readcount_2', 'ORF_004484', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02223_+_readcount_21', 'ORF_004484', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02224_+_readcount_19', 'ORF_004485', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02226_+_readcount_2', 'ORF_004489', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02228_+_readcount_1', 'ORF_004492', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02229_+_readcount_1', 'FUN_003482', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02230_+_readcount_1', 'FUN_003482', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02231_+_readcount_6', 'ORF_004496', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02232_+_readcount_1', 'ORF_004498', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02236_+_readcount_15', 'ORF_004506', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02237_+_readcount_1', 'ORF_004507', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02238_+_readcount_24', 'ORF_004507', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02239_+_readcount_35', 'ORF_004509', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02241_+_readcount_2', 'ORF_004514', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02242_+_readcount_5', 'ORF_004515', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02243_+_readcount_1', 'ORF_004518', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02244_+_readcount_1', 'ORF_004518', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02245_+_readcount_6', 'ORF_004521-b', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02246_+_readcount_1', 'ORF_004523', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02247_+_readcount_12', 'ORF_004523', '+', 'yes'],
 ['c_000000000014', 'polyA_site_02248_+_readcount_1', 'ORF_004523', '+', 'yes'],
